date,ism_manufacturing_pmi,industrial_production,capacity_utilization,us_construction_spending,us_retail_sales,copper_price_monthly,coal_price_monthly
2017-01-01,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-02,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-03,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-04,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-05,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-06,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-07,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-08,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-09,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-10,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-11,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-12,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-13,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-14,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-15,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-16,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-17,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-18,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-19,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-20,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-21,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-22,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-23,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-24,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-25,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-26,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-27,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-28,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-29,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-30,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-01-31,12334.0,98.7611,75.2339,1256025.0,408269.0,5754.559523809524,91.4244898
2017-02-01,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-02,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-03,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-04,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-05,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-06,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-07,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-08,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-09,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-10,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-11,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-12,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-13,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-14,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-15,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-16,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-17,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-18,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-19,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-20,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-21,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-22,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-23,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-24,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-25,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-26,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-27,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-02-28,12350.0,98.3646,74.9346,1277327.0,408155.0,5940.9125,85.96928571
2017-03-01,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-02,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-03,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-04,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-05,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-06,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-07,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-08,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-09,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-10,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-11,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-12,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-13,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-14,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-15,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-16,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-17,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-18,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-19,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-20,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-21,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-22,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-23,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-24,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-25,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-26,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-27,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-28,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-29,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-30,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-03-31,12361.0,99.0137,75.4439,1274466.0,407630.0,5824.630434782609,86.33385093
2017-04-01,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-02,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-03,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-04,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-05,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-06,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-07,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-08,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-09,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-10,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-11,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-12,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-13,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-14,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-15,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-16,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-17,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-18,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-19,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-20,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-21,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-22,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-23,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-24,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-25,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-26,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-27,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-28,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-29,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-04-30,12367.0,100.0224,76.2392,1268229.0,409134.0,5683.902777777778,90.11071429
2017-05-01,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-02,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-03,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-04,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-05,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-06,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-07,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-08,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-09,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-10,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-11,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-12,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-13,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-14,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-15,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-16,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-17,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-18,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-19,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-20,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-21,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-22,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-23,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-24,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-25,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-26,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-27,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-28,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-29,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-30,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-05-31,12377.0,100.1408,76.368,1282119.0,406609.0,5599.559523809524,80.11836735
2017-06-01,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-02,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-03,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-04,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-05,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-06,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-07,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-08,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-09,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-10,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-11,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-12,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-13,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-14,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-15,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-16,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-17,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-18,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-19,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-20,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-21,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-22,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-23,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-24,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-25,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-26,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-27,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-28,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-29,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-06-30,12390.0,100.3471,76.5758,1277442.0,409067.0,5719.761363636364,85.67337662
2017-07-01,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-02,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-03,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-04,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-05,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-06,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-07,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-08,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-09,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-10,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-11,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-12,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-13,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-14,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-15,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-16,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-17,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-18,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-19,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-20,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-21,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-22,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-23,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-24,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-25,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-26,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-27,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-28,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-29,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-30,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-07-31,12390.0,100.1068,76.4534,1275620.0,409113.0,5985.119047619048,90.77397959
2017-08-01,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-02,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-03,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-04,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-05,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-06,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-07,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-08,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-09,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-10,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-11,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-12,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-13,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-14,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-15,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-16,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-17,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-18,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-19,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-20,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-21,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-22,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-23,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-24,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-25,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-26,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-27,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-28,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-29,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-30,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-08-31,12435.0,99.6925,76.2067,1274043.0,409606.0,6485.625,102.7724026
2017-09-01,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-02,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-03,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-04,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-05,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-06,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-07,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-08,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-09,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-10,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-11,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-12,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-13,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-14,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-15,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-16,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-17,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-18,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-19,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-20,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-21,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-22,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-23,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-24,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-25,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-26,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-27,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-28,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-29,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-09-30,12443.0,99.7954,76.3591,1280026.0,419021.0,6577.166666666667,104.775
2017-10-01,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-02,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-03,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-04,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-05,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-06,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-07,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-08,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-09,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-10,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-11,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-12,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-13,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-14,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-15,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-16,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-17,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-18,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-19,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-20,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-21,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-22,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-23,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-24,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-25,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-26,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-27,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
2017-10-28,12457.0,101.0247,77.3753,1283890.0,418999.0,6807.602272727273,103.2496753
